id;title;imdbID;rtAllCriticsRating;rtAllCriticsNumReviews;rtAllCriticsNumFresh;rtAllCriticsNumRotten;rtAllCriticsScore;rtTopCriticsRating;rtTopCriticsNumReviews;rtTopCriticsNumFresh;rtTopCriticsNumRotten;rtTopCriticsScore;rtAudienceRating;rtAudienceNumRatings;rtAudienceScore
41425;The Dying Gaul;384929;5.8;67;33;34;49;5.7;23;10;13;43;3.1;778;55
41527;Paradise Now;445620;7.5;99;88;11;88;7.4;30;26;4;86;3.8;9101;81
41564;The Kid & I;416891;4.4;27;9;18;33;4.8;12;4;8;33;2.7;2087;40
41566;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;363771;6.9;206;156;50;75;7.1;38;29;9;76;3.1;260071;62
41569;King Kong;360717;7.7;242;202;40;83;7.6;39;30;9;76;2.8;207337;52
41571;Memoirs of a Geisha;397535;5.4;158;56;102;35;5.4;36;11;25;30;3.7;71263;82
41573;The Family Stone;356680;5.9;151;79;72;52;6.1;35;21;14;60;3.2;49319;63
41575;Wu ji;417976;5.2;77;24;53;31;5.2;26;11;15;42;2.9;11585;41
41585;Kiss of Death;113552;6.4;36;24;12;66;7.2;12;9;3;75;2.9;2125;39
41617;Havoc;285175;5.2;10;4;6;40;0;0;0;0;0;0;0;0
41627;Jôi-uchi: Hairyô tsuma shimatsu;61847;7.4;7;7;0;100;0;2;2;0;100;4.1;907;91
41699;Ivan Groznyy: Skaz vmroy - Boyarskyy zagovor;51790;6.2;11;7;4;63;6.2;5;4;1;80;2.4;42;33
41716;Matador;91495;7.2;16;15;1;93;7.3;5;4;1;80;3.7;5436;75
41721;Look Both Ways;382806;6.6;56;43;13;76;6.8;20;16;4;80;3.5;2027;69
41769;Mozart and the Whale;392465;0;3;2;1;66;0;2;2;0;100;3.8;3940;77
41831;They Died with Their Boots On;34277;6.5;10;8;2;80;0;0;0;0;0;0;0;0
41863;The Three Burials of Melquiades Estrada;419294;7.4;136;115;21;84;7.5;33;26;7;78;3.7;7818;80
41997;Munich;408306;7.5;197;153;44;77;6.8;38;23;15;60;3.6;47552;78
42002;The Producers;395251;5.8;150;76;74;50;5;36;10;26;27;3.1;31343;63
42004;Transamerica;407265;6.8;134;102;32;76;6.8;35;27;8;77;3.6;21396;77
42007;Rumor Has It...;398375;4.4;110;22;88;20;4.2;30;4;26;13;3;41917;51
42009;Cheaper by the Dozen 2;452598;3.6;91;6;85;6;3.9;27;3;24;11;3.2;93712;64
42011;Fun with Dick and Jane;369441;4.9;131;38;93;29;5.2;30;9;21;30;3.2;80127;58
42013;The Ring;298130;6.6;169;120;49;71;6.3;32;18;14;56;3;146246;50
42015;Casanova;402894;5.6;130;56;74;43;6;37;18;19;48;3.1;29998;57
42018;Mrs Henderson Presents;413015;6.6;136;90;46;66;6.7;36;26;10;72;3.3;11358;64
42021;The White Countess;384686;6;87;44;43;50;6;27;15;12;55;2.9;8910;39
42053;Dirty Love;327643;2.2;28;1;27;3;1.6;10;0;10;0;3.4;3700;67
42094;El espíritu de la colmena;70040;8.9;18;18;0;100;8.8;7;7;0;100;0;0;0
42197;Keeping Mum;444653;5.9;85;48;37;56;5.9;25;15;10;60;3.6;6183;74
42213;Goodnight, Mister Tom;175680;0;0;0;0;0;0;0;0;0;0;0;0;0
42217;Banshun;41154;8.8;17;17;0;100;0;3;3;0;100;4.3;1093;92
42418;The New World;402399;6.6;169;102;67;60;6.7;40;22;18;55;2.9;27173;51
42556;7 Faces of Dr. Lao;57812;7.2;5;5;0;100;0;0;0;0;0;0;0;0
42602;The Boys of Baraka;444608;6.8;42;31;11;73;6.8;13;10;3;76;4;627;84
42632;Chinjeolhan geumjassi;451094;7;84;62;22;73;7.3;22;18;4;81;4;23638;86
42634;Chlopaki nie placza;238119;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
42681;49th Parallel;33627;7.1;8;7;1;87;0;0;0;0;0;0;0;0
42718;Banlieue 13;414852;7;108;87;21;80;6.7;29;23;6;79;3.6;25880;72
42721;BloodRayne;383222;2.3;49;2;47;4;2.3;13;1;12;7;2.5;34745;31
42723;Hostel;450278;5.8;100;59;41;59;5.6;16;6;10;37;3.1;72216;59
42725;Grandma's Boy;456554;3.7;60;11;49;18;2.8;16;1;15;6;3.8;55076;85
42728;Tristan + Isolde;375154;4.9;121;39;82;32;5.3;30;13;17;43;3.4;53037;73
42730;Glory Road;385726;0;0;0;0;0;0;0;0;0;0;0;0;0
42732;Last Holiday;408985;5.8;114;62;52;54;6.1;27;16;11;59;3.3;31706;70
42734;Hoodwinked!;443536;5.5;122;58;64;47;4.8;28;10;18;35;3.1;60552;58
42736;April's Shower;325007;3.6;14;3;11;21;4.2;9;3;6;33;2.6;750;37
42738;Underworld: Evolution;401855;3.7;100;15;85;15;3.5;16;1;15;6;3.6;111035;77
42740;Looking for Comedy in the Muslim World;433116;5.4;108;46;62;42;5.4;30;11;19;36;2.5;4171;26
42783;Tini zabutykh predkiv;58642;8;16;16;0;100;8.8;5;5;0;100;4.4;312;91
42900;Cul-de-sac;60268;7.5;14;12;2;85;0;4;2;2;50;3.8;1039;78
43011;The Dunwich Horror;65669;4.4;5;1;4;20;0;0;0;0;0;0;0;0
43333;Water;240200;7.6;89;81;8;91;7.8;30;28;2;93;3.9;14962;81
43376;Sophie Scholl - Die letzten Tage;426578;7.3;94;82;12;87;7.2;25;23;2;92;3.8;7998;83
43391;Matti;390245;0;2;2;0;100;0;1;1;0;100;2.7;533;27
43396;The World's Fastest Indian;412080;6.9;136;111;25;81;6.3;29;20;9;68;3.8;6841;88
43419;Bandidas;416496;5.4;13;8;5;61;0;2;1;1;50;3;8063;47
43460;A Cock and Bull Story;423409;7.6;120;109;11;90;7.9;32;30;2;93;3.3;8622;60
43556;Annapolis;417433;3.9;110;11;99;10;4.1;29;1;28;3;3.2;13763;64
43558;Big Momma's House 2;421729;3.1;70;4;66;5;3.4;17;2;15;11;3.4;86119;69
43560;Nanny McPhee;396752;6.6;130;95;35;73;6.4;29;19;10;65;3.2;48480;63
43679;Final Destination 3;414982;5.1;114;51;63;44;5;25;8;17;32;3.4;76527;69
43684;Something New;437777;6.1;105;64;41;60;6.8;26;21;5;80;3.1;15411;65
43708;Da Block Party;791621;0;0;0;0;0;0;0;0;0;0;0;0;0
43710;Madame Curie;36126;6.3;6;5;1;83;0;0;0;0;0;0;0;0
43744;Imagine Me & You;421994;4.9;94;30;64;31;4.7;23;5;18;21;3.4;21511;68
43836;The Pink Panther;383216;4.1;139;31;108;22;4.1;32;6;26;18;3;52976;59
43853;The Business;429715;5.8;6;3;3;50;0;0;0;0;0;0;0;0
43869;Curious George;381971;6.1;103;71;32;68;6.1;27;19;8;70;3.2;24897;65
43871;Firewall;408345;4.6;153;29;124;18;4.8;38;6;32;15;3;32315;48
43899;Tony Takitani;420260;7.4;52;46;6;88;8.1;17;17;0;100;3.9;1083;80
43904;When a Stranger Calls;455857;3.2;88;8;80;9;3.1;14;1;13;7;3.1;53427;55
43906;Tamara;401815;4.3;28;9;19;32;4.7;8;2;6;25;2.7;7152;43
43908;London;449061;3.3;36;5;31;13;2.7;14;0;14;0;2.9;7900;57
43910;Neil Young: Heart of Gold;473692;8;97;87;10;89;7.9;32;28;4;87;2.9;12241;51
43912;Freedomland;349467;4.6;148;34;114;22;4.7;36;13;23;36;2.7;15783;31
43914;Winter Passing;380817;5.4;52;21;31;40;5.2;18;7;11;38;2.9;7599;57
43917;Eight Below;397313;6.5;139;99;40;71;6.1;31;16;15;51;3.4;27593;80
43919;Date Movie;466342;2.4;83;5;78;6;2.7;15;2;13;13;2.8;89201;51
43921;Running Scared;404390;4.5;128;51;77;39;4.4;31;10;21;32;3.6;35992;77
43923;Madea's Family Reunion;455612;4.5;53;14;39;26;4.9;17;7;10;41;3.7;23761;85
43926;Doogal;763304;3.1;49;4;45;8;2.6;15;0;15;0;2.5;8367;27
43928;Ultraviolet;370032;2.8;76;7;69;9;2.1;17;0;17;0;2.6;46298;42
43930;Just My Luck;397078;3.7;108;14;94;12;3.9;30;4;26;13;3;85958;60
43932;Pulse;454919;3.5;66;7;59;10;3.1;19;1;18;5;2.7;30788;38
43934;Deep Sea;424942;7.7;32;29;3;90;7;12;10;2;83;3.8;3812;75
43936;16 Blocks;450232;5.9;157;87;70;55;5.8;35;18;17;51;3.2;31478;60
43987;Half Light;412798;4.1;7;2;5;28;0;0;0;0;0;0;0;0
44004;Failure to Launch;427229;4.6;147;37;110;25;5.2;33;13;20;39;3.2;86609;60
44022;Ice Age: The Meltdown;438097;6.1;142;82;60;57;6.2;27;16;11;59;3.6;162267;76
44058;The Big White;402850;4;10;3;7;30;0;2;0;2;0;3.3;2197;56
44073;Stromboli;41931;6.5;5;4;1;80;0;0;0;0;0;0;0;0
44161;Free Zone;441761;5;46;12;34;26;4.8;14;2;12;14;2.7;10638;26
44168;The Naked Spur;44953;8;11;11;0;100;0;1;1;0;100;3.8;668;77
44189;Ask the Dust;384814;5.1;103;37;66;35;5.5;32;16;16;50;2.8;14077;37
44191;V for Vendetta;434409;6.8;233;169;64;72;6.2;37;23;14;62;3.9;226041;88
44193;She's the Man;454945;0;0;0;0;0;0;0;0;0;0;0;0;0
44195;Thank You for Smoking;427944;7.3;177;152;25;85;6.9;38;28;10;73;3.7;55103;84
44197;Find Me Guilty;419749;6;104;62;42;59;6.2;32;17;15;53;3.1;19411;51
44199;Inside Man;454848;7.3;195;168;27;86;7.5;40;35;5;87;3.7;84980;81
44204;Tsotsi;468565;7.4;126;102;24;80;7.8;29;26;3;89;3.8;11397;83
44225;Aquamarine;429591;5.5;86;45;41;52;5.6;27;15;12;55;3.1;60073;66
44301;Laitakaupungin valot;458242;6.4;37;25;12;67;5.5;12;6;6;50;3.6;1806;69
44397;The Hills Have Eyes;454841;5.3;133;65;68;48;5;30;12;18;40;3.1;75042;64
44399;The Shaggy Dog;393735;4.4;103;28;75;27;4.8;29;10;19;34;2.9;41890;50
44494;Son of the Pink Panther;108187;2.8;18;3;15;16;0;2;0;2;0;2.5;1039;29
44511;Unknown White Male;436864;6.5;76;56;20;73;6.7;22;17;5;77;2.7;6598;42
44555;Das Leben der Anderen;405094;8.2;148;138;10;93;8.3;43;41;2;95;4.4;48886;95
44587;Nanook of the North;13427;8.6;21;21;0;100;0;3;3;0;100;3.7;1130;77
44595;Alien: Resurrection;118583;5.8;64;35;29;54;6.1;17;9;8;52;3;25498;50
44613;Take the Lead;446046;5.4;119;52;67;43;5.2;31;12;19;38;3.5;92007;78
44633;The Devil and Daniel Johnston;436231;7.5;105;93;12;88;7.9;28;26;2;92;3.7;11571;74
44653;L'argent;85180;8.3;16;15;1;93;0;1;1;0;100;4;719;83
44657;Mouchette;61996;7.3;11;9;2;81;0;3;2;1;66;4.2;975;89
44665;Lucky Number Slevin;425210;0;0;0;0;0;0;0;0;0;0;0;0;0
44694;Volver;441909;7.8;160;147;13;91;7.9;41;39;2;95;4;29813;88
44709;Akeelah and the Bee;437800;7;132;110;22;83;7;28;23;5;82;3.6;27397;74
44729;Larry the Cable Guy: Health Inspector;462395;2.4;37;2;35;5;2.2;13;0;13;0;3.1;8141;66
44731;Stay Alive;441796;3;57;5;52;8;2.8;14;1;13;7;3.3;40388;60
44759;Basic Instinct 2;430912;3.1;149;10;139;6;3.2;35;1;34;2;2.5;28208;33
44761;Brick;393109;7.1;134;106;28;79;7.1;31;25;6;80;3.9;44891;82
44777;Evil Aliens;383353;5.6;10;6;4;60;0;0;0;0;0;0;0;0
44788;This Film Is Not Yet Rated;493459;7.2;115;96;19;83;7;35;28;7;80;3.7;11879;74
44815;ATL;466856;5.9;86;54;32;62;5.7;29;17;12;58;4;55291;81
44828;Slither;439815;6.9;129;110;19;85;6.4;29;22;7;75;3.2;31835;58
44840;The Benchwarmers;437863;3.1;69;8;61;11;3.2;11;2;9;18;3.4;92722;71
44844;Phat Girlz;490196;3.8;43;10;33;23;4.1;13;4;9;30;3.2;19754;64
44849;Renaissance;386741;5.4;68;29;39;42;5.7;17;7;10;41;3.3;10097;58
44864;Friends with Money;436331;0;0;0;0;0;0;0;0;0;0;0;0;0
44889;Reefer Madness: The Movie Musical;404364;6.4;5;3;2;60;0;0;0;0;0;0;0;0
44911;Magic;77889;6.8;18;15;3;83;0;2;1;1;50;3.2;1627;56
44929;Candy;424880;5.8;74;36;38;48;6.1;24;14;10;58;3.8;9542;78
44937;L'enfant;456396;7.5;104;89;15;85;7.7;29;25;4;86;3.2;15237;54
44949;Hoot;453494;4.7;95;25;70;26;4.8;28;8;20;28;3.2;22689;58
44972;Scary Movie 4;362120;4.7;125;46;79;36;5.1;23;10;13;43;3.1;149474;65
44974;Hard Candy;424136;6.4;133;91;42;68;6.3;33;22;11;66;3.7;41391;76
44978;Dead Birds;377749;5.9;7;4;3;57;0;0;0;0;0;0;0;0
45028;A Prairie Home Companion;420087;7.1;188;153;35;81;6.7;39;28;11;71;3;24547;49
45062;The Sentinel;443632;5;134;44;90;32;5.1;32;11;21;34;3.1;26716;47
45074;The Wild;405469;4.5;111;21;90;18;4.8;30;8;22;26;3.1;59950;53
45081;Silent Hill;384537;4.5;89;26;63;29;3;16;0;16;0;3.2;81448;65
45106;American Dreams;319930;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
45175;Kinky Boots;434124;5.7;106;60;46;56;5.7;32;16;16;50;3.3;19339;63
45183;Tom yum goong;427954;5.6;90;50;40;55;5.4;23;11;12;47;3.6;21374;75
45186;Mission: Impossible III;317919;6.6;217;152;65;70;6.2;42;26;16;61;3.3;86328;69
45208;RV;449089;4.2;119;28;91;23;4;31;6;25;19;3;55493;59
45210;United 93;475276;8.2;200;181;19;90;7.8;40;35;5;87;3.6;39922;76
45221;Stick It;430634;4.9;96;30;66;31;5;25;9;16;36;3.5;82123;76
45335;Footlight Parade;24028;8.4;8;8;0;100;0;0;0;0;0;0;0;0
45361;An American Haunting;429573;3.5;68;8;60;11;3.5;15;2;13;13;3;32251;48
45382;Down in the Valley;398027;6;101;52;49;51;5.6;31;13;18;41;3;15861;47
45412;Kakushi ken oni no tsume;442286;7.2;31;27;4;87;7.4;7;7;0;100;3.1;10744;50
45431;Over the Hedge;327084;6.8;163;121;42;74;6.3;34;22;12;64;3.6;155694;73
45440;Art School Confidential;364955;5.4;133;47;86;35;5.4;33;14;19;42;3;9231;48
45442;Poseidon;409182;4.9;196;65;131;33;4.8;39;11;28;28;3;65499;57
45447;The Da Vinci Code;382625;4.8;219;54;165;24;4.1;42;4;38;9;3.2;124708;64
45499;X-Men: The Last Stand;376994;5.9;227;129;98;56;5.6;42;22;20;52;3.6;198041;73
45501;The Break-Up;452594;5;187;62;125;33;4.5;40;8;32;20;3.1;107481;52
45503;Peaceful Warrior;438315;4.7;72;17;55;23;4.2;23;3;20;13;3.5;16870;66
45517;Cars;317219;6.9;192;142;50;73;6.7;40;29;11;72;3.7;182909;80
45525;The Lost City;343996;4.6;84;21;63;25;4.5;30;7;23;23;3.2;13324;50
45611;Vera Cruz;47647;6.4;9;7;2;77;0;0;0;0;0;0;0;0
45635;The Notorious Bettie Page;404802;6;132;74;58;56;5.9;40;22;18;55;3.1;14609;46
45658;On a Clear Day;410400;6.2;65;43;22;66;6.1;22;12;10;54;3.4;4873;60
45662;The Omen;75005;7;32;27;5;84;0;2;1;1;50;3.5;17016;78
45664;The King;396688;6;77;43;34;55;6;25;13;12;52;3;14647;49
45666;Nacho Libre;457510;5.1;162;64;98;39;5;35;12;23;34;2.9;76491;57
45668;The Lake House;410297;5;154;55;99;35;4.9;40;11;29;27;3.5;118884;75
45672;Click;389860;4.8;165;53;112;32;4.8;36;11;25;30;3.4;221348;72
45679;The Seventh Victim;36341;7.4;11;10;1;90;0;2;1;1;50;3.6;499;68
45720;The Devil Wears Prada;458352;6.6;183;138;45;75;6.9;42;35;7;83;3.6;163192;76
45722;Pirates of the Caribbean: Dead Man's Chest;383574;6;217;117;100;53;5.2;39;16;23;41;3.9;395865;86
45726;You, Me and Dupree;463034;4.3;164;34;130;20;4.2;36;4;32;11;3.2;90944;59
45728;Clerks II;424345;6.1;158;99;59;62;5.8;35;19;16;54;3.7;70058;83
45730;Lady in the Water;452637;4.2;207;50;157;24;3.8;38;5;33;13;3;72266;54
45732;My Super Ex-Girlfriend;465624;5.1;126;50;76;39;5.3;31;14;17;45;2.7;73211;43
45852;See No Evil;437179;2.6;57;5;52;8;2.5;14;1;13;7;3.3;46137;61
45880;Marie Antoinette;422720;6;175;96;79;54;6;40;20;20;50;3;59278;56
45928;Who Killed the Electric Car?;489037;7.2;103;91;12;88;7.1;30;28;2;93;3.6;16624;73
45950;An Inconvenient Truth;497116;7.7;158;147;11;93;7.7;34;32;2;94;3.6;41842;75
45981;Hollow Man II;469916;0;4;0;4;0;0;0;0;0;0;0;0;0
46034;Kekexili;386651;7.6;49;48;1;97;7.6;19;18;1;94;4;844;88
46062;High School Musical;475293;5.4;8;5;3;62;0;0;0;0;0;0;0;0
46194;Adam & Steve;372122;5.5;38;21;17;55;5.3;17;9;8;52;2.9;13053;39
46231;Stoned;426627;4.1;47;7;40;14;3.7;17;1;16;5;3;12252;44
46258;Marked Woman;29217;0;4;4;0;100;0;0;0;0;0;0;0;0
46322;Huo Yuan Jia;446059;0;0;0;0;0;0;0;0;0;0;0;0;0
46335;The Fast and the Furious: Tokyo Drift;463985;4.7;107;38;69;35;5.1;30;13;17;43;3.6;152700;80
46337;Garfield: A Tail of Two Kitties;455499;3.5;73;8;65;10;4.4;22;6;16;27;3.2;42950;60
46347;Metal: A Headbanger's Journey;478209;6.9;29;26;3;89;6.6;10;9;1;90;4.1;3059;89
46430;Waist Deep;456020;4.3;77;21;56;27;4.7;24;9;15;37;3.6;25532;74
46530;Superman Returns;348150;7.1;254;193;61;75;6.8;43;31;12;72;3.3;112381;67
46559;The Road to Guantanamo;468094;7.1;94;81;13;86;7;30;25;5;83;3.4;13498;63
46572;Edmond;443496;5.6;72;33;39;45;5.5;17;8;9;47;2.8;11822;37
46574;The Oh in Ohio;422861;4.6;69;15;54;21;4.6;24;6;18;25;2.9;10204;36
46578;Little Miss Sunshine;449059;7.7;205;186;19;90;7.4;44;39;5;88;4;163418;90
46581;Brothers of the Head;432260;6.4;65;43;22;66;5.9;18;10;8;55;3;11333;42
46653;The 300 Spartans;55719;0;3;1;2;33;0;0;0;0;0;0;0;0
46664;The Fallen Idol;40338;8.6;26;26;0;100;8.5;12;12;0;100;4;609;88
46723;Babel;449467;6.7;192;132;60;68;6.6;42;27;15;64;3.5;86426;76
46772;Strangers with Candy;369994;5.8;98;51;47;52;5.3;30;12;18;40;2.9;24171;49
46803;Young Mr. Lincoln;32155;8.5;19;19;0;100;0;3;3;0;100;3.9;599;80
46839;Zui hao de shi guang;459666;7.8;50;43;7;86;7.8;21;18;3;85;3.6;1630;69
46850;Wordplay;492506;7.4;120;114;6;95;7.3;36;35;1;97;3.2;12179;56
46855;L'armée des ombres;64040;8.6;72;70;2;97;8.4;22;21;1;95;4.4;2190;94
46865;Little Man;430304;3.2;89;11;78;12;3.9;24;6;18;25;3.1;78948;68
46901;The Purple Plain;47376;0;1;1;0;100;0;0;0;0;0;0;0;0
46919;End of the Spear;399862;5.1;51;20;31;39;4.3;17;3;14;17;3.7;2835;82
46948;Monster House;385880;6.8;156;115;41;73;6.2;35;24;11;68;3.2;42058;63
46959;Colour Me Kubrick: A True...ish Story;376543;5.6;58;30;28;51;5.5;22;9;13;40;3.1;3512;43
46965;Snakes on a Plane;417148;6.2;169;116;53;68;5.9;36;21;15;58;2.9;72394;55
46967;Scoop;457513;5.4;137;53;84;38;5.4;36;12;24;33;3.2;28506;56
46970;Talladega Nights: The Ballad of Ricky Bobby;415306;6.5;182;131;51;71;6.7;39;27;12;69;3.4;130490;73
46972;Night at the Museum;477347;5.3;129;56;73;43;5.3;29;12;17;41;3.6;169931;76
46974;World Trade Center;469641;6.7;223;153;70;68;7;43;32;11;74;3.4;67835;67
46976;Stranger Than Fiction;420223;6.8;167;121;46;72;6.8;38;27;11;71;3.6;92551;82
47044;Miami Vice;430357;5.6;189;89;100;47;6.4;41;28;13;68;2.8;55637;48
47049;Shadowboxer;396857;4;57;11;46;19;3.6;21;2;19;9;2.9;11651;40
47099;The Pursuit of Happyness;454921;6.4;166;110;56;66;6.1;38;25;13;65;4.1;211913;88
47117;Fah talai jone;269217;6.6;61;46;15;75;7;18;15;3;83;3.7;894;73
47122;John Tucker Must Die;455967;4.3;92;23;69;25;4.2;26;4;22;15;3.6;194452;74
47124;The Ant Bully;429589;6.2;113;71;42;62;6.2;30;18;12;60;3.1;34181;51
47148;Mrs Palfrey at The Claremont;421229;6.4;55;38;17;69;7;20;15;5;75;3.8;1500;77
47200;Crank;479884;6;87;53;34;60;5;14;4;10;28;3.5;85861;72
47202;The Secret Life of Words;430576;6.3;38;27;11;71;5.9;14;10;4;71;4.1;2452;87
47254;Chaos;402910;0;4;1;3;25;0;0;0;0;0;0;0;0
47261;The Night Listener;448075;5.4;133;53;80;39;5.2;29;9;20;31;2.9;28560;36
47264;Barnyard;414853;4.4;92;21;71;22;5.1;26;9;17;34;3.3;56716;61
47274;Le souffle au coeur;67778;8.3;9;8;1;88;0;1;1;0;100;4;1029;86
47306;I racconti di Canterbury;67647;6.8;7;5;2;71;0;1;0;1;0;3.5;627;63
47330;Dirty Mary Crazy Larry;71424;4.4;12;5;7;41;0;2;0;2;0;3.4;1249;66
47382;Step Up;462590;4.5;99;19;80;19;4.5;27;6;21;22;3.9;236004;85
47384;Zoom;383060;3;58;2;56;3;2.7;15;0;15;0;3;23825;51
47394;Bon Cop, Bad Cop;479647;6.1;6;4;2;66;0;2;2;0;100;3.8;4674;82
47423;Half Nelson;468489;7.6;151;136;15;90;7.9;35;33;2;94;3.8;16884;82
47446;La moustache;428856;7.3;41;35;6;85;7.4;18;16;2;88;3.4;1156;62
47465;Tideland;410764;4;73;21;52;28;2.8;21;1;20;4;3.3;15608;62
47493;Cabin in the Sky;35703;6.9;10;8;2;80;0;0;0;0;0;0;0;0
47516;Material Girls;433412;2.5;50;2;48;4;2.2;13;1;12;7;3;80733;57
47518;Accepted;384793;5;109;40;69;36;4.7;28;7;21;25;3.5;88251;75
47610;The Illusionist;443543;6.9;178;131;47;73;7.3;37;32;5;86;3.8;105389;83
47615;Adventures of Don Juan;40076;0;1;1;0;100;0;0;0;0;0;0;0;0
47629;The Queen;436697;8.4;180;174;6;96;8.6;40;40;0;100;3.5;39506;74
47634;36 Quai des Orfèvres;390808;7.5;5;5;0;100;0;0;0;0;0;0;0;0
47640;Beerfest;486551;5;104;41;63;39;4.4;26;7;19;26;3.4;42736;76
47642;How to Eat Fried Worms;462346;6;71;41;30;57;5.8;25;13;12;52;3;15503;51
47644;Invincible;445990;6.4;132;94;38;71;6.2;32;19;13;59;3.6;34698;75
47646;Idlewild;417225;5.7;125;59;66;47;5.7;35;15;20;42;3.3;11257;63
47721;Le ballon rouge;48980;8.4;15;15;0;100;0;2;2;0;100;4.2;2073;90
47723;Way Out West;29747;8.5;7;7;0;100;0;0;0;0;0;0;0;0
47725;Angel-A;473753;5.5;86;38;48;44;5.1;28;8;20;28;3.4;17241;73
47728;Green for Danger;38577;7.6;10;8;2;80;0;2;1;1;50;3.8;410;81
47778;Quinceañera;451176;7.1;94;81;13;86;6.9;30;25;5;83;3.2;9983;53
47793;The Puffy Chair;436689;0;0;0;0;0;0;0;0;0;0;0;0;0
47805;Lassie;110305;6.8;8;6;2;75;0;2;2;0;100;2.9;2577;52
47810;The Wicker Man;70917;7.7;45;41;4;91;0;4;4;0;100;3.6;8988;79
47815;Crossover;473024;3.2;63;2;61;3;3.1;22;0;22;0;3.3;23508;61
47830;The Quiet;414951;4;93;20;73;21;3.5;26;3;23;11;3.1;10194;51
47836;Sketches of Frank Gehry;446784;6.9;78;63;15;80;6.9;26;19;7;73;2.9;10414;41
47894;The Wind That Shakes the Barley;460989;7.6;111;98;13;88;7.3;26;23;3;88;4;12108;86
47907;Sorstalanság;367082;7.9;63;58;5;92;8.3;20;19;1;95;3.4;5242;63
47937;Severance;464196;6;85;55;30;64;6.1;28;18;10;64;3.3;30894;62
47940;Le temps qui reste;417189;6.6;50;38;12;76;6.6;16;12;4;75;3.4;8681;62
47950;Hollywoodland;427969;6.5;178;122;56;68;6.5;37;23;14;62;3;27144;47
47952;The Covenant;475944;2.7;71;2;69;2;2.8;18;0;18;0;3.3;56344;68
47956;The Assassination of Jesse James by the Coward Robert Ford;443680;7.1;162;121;41;74;6.6;36;22;14;61;3.7;57534;73
47970;The Last Kiss;434139;5.7;124;57;67;45;6;31;15;16;48;3.2;37077;59
47976;Trust the Man;427968;4.6;100;27;73;27;4.5;25;3;22;12;2.9;11451;38
47978;SherryBaby;423169;0;0;0;0;0;0;0;0;0;0;0;0;0
47997;Idiocracy;387808;6.5;40;29;11;72;5.4;5;3;2;60;3.2;21918;57
47999;Jesus Camp;486358;7.2;97;84;13;86;7.2;24;21;3;87;3.6;17583;76
48032;La tigre e la neve;419198;3.6;23;4;19;17;3.1;8;2;6;25;4.1;3393;84
48043;The Fountain;414993;5.9;189;96;93;50;4.4;41;11;30;26;3.4;57823;73
48061;Snoopy Come Home;69289;7.6;9;8;1;88;0;2;1;1;50;3.7;738;80
48082;La science des rêves;354899;6.6;153;107;46;69;6.5;34;23;11;67;3.8;53923;81
48142;The Black Dahlia;387877;4.8;182;60;122;32;4.3;38;4;34;10;2.7;40782;32
48150;The Wood;161100;6;56;34;22;60;5.7;17;10;7;58;3.9;6421;90
48159;Everyone's Hero;430779;5.1;66;26;40;39;5.6;25;11;14;44;3.1;15884;51
48161;Gridiron Gang;421206;5.6;99;41;58;41;5.2;26;8;18;30;3.7;74026;84
48198;Streamers;86377;6.1;9;5;4;55;0;2;0;2;0;3.2;136;49
48214;Land of Plenty;382357;6.3;25;16;9;64;6;7;4;3;57;3.5;683;63
48231;Taxidermia;410730;6.7;46;37;9;80;7.8;7;6;1;85;3.8;2168;78
48262;The Bridge;799954;6.4;55;37;18;67;7;15;13;2;86;3.7;3171;74
48301;The Private Life of Henry VIII.;24473;8;10;10;0;100;0;0;0;0;0;0;0;0
48304;Apocalypto;472043;6.3;184;117;67;63;5.8;43;25;18;58;3.7;132213;79
48319;Flyboys;454824;4.9;126;41;85;32;4.1;30;5;25;16;3.4;25191;69
48322;Jackass Number Two;493430;5.8;103;65;38;63;5.6;24;14;10;58;3.6;75153;83
48326;All the King's Men;405676;0;0;0;0;0;0;0;0;0;0;0;0;0
48342;Conversations with Other Women;435623;6.5;58;42;16;72;5.7;17;9;8;52;3.7;4754;74
48374;Otets Sergiy;8395;0;0;0;0;0;0;0;0;0;0;0;0;0
48385;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;443453;8;209;191;18;91;8.1;41;40;1;97;3.4;141091;76
48394;El laberinto del fauno;457430;8.6;193;184;9;95;8.8;39;39;0;100;4.1;183647;90
48412;The Guardian;406816;5.2;143;54;89;37;5.2;34;11;23;32;3.7;58919;83
48414;Open Season;400717;5.4;98;46;52;46;5.7;24;13;11;54;3.4;91895;66
48416;School for Scoundrels;462519;4.6;137;35;102;25;4.5;32;8;24;25;3.2;39981;57
48516;The Departed;407887;8.2;228;211;17;92;8;44;41;3;93;4.1;195210;92
48518;The Texas Chainsaw Massacre: The Beginning;420294;3.5;79;10;69;12;3.1;14;1;13;7;3.2;72600;64
48520;Employee of the Month;424993;4;88;18;70;20;3.9;25;4;21;16;3.2;54090;61
48522;Stormbreaker;457495;4.7;65;21;44;32;4.7;23;8;15;34;3.3;16210;64
48560;Running with Scissors;439289;5;129;39;90;30;5;38;12;26;31;3.1;39912;55
